id,name,department,influence_score
david.miller.E0395@neosmith.com,David Miller,Finance,0.2
dale.gregory.E0396@neosmith.com,Dale Gregory,R&D,0.44
debra.clark.E0397@neosmith.com,Debra Clark,People,0.5
sharon.shaw.E0398@neosmith.com,Sharon Shaw,Operations,0.47
michael.daniel.E0399@neosmith.com,Michael Daniel,Logistics,0.56
sean.freeman.E0400@neosmith.com,Sean Freeman,Marketing,0.34
brent.brown.E0401@neosmith.com,Brent Brown,Sales,0.53
kelli.sherman.E0402@neosmith.com,Kelli Sherman,Engineering,0.51
heather.gutierrez.E0403@neosmith.com,Heather Gutierrez,IT,0.46
robert.stafford.E0404@neosmith.com,Robert Stafford,Risk & Compliance,0.48
brady.jackson.E0405@neosmith.com,Brady Jackson,Finance,0.46
christina.holmes.E0406@neosmith.com,Christina Holmes,R&D,0.43
amanda.carson.E0407@neosmith.com,Amanda Carson,People,0.39
teresa.harris.E0408@neosmith.com,Teresa Harris,Operations,0.47
amber.frank.E0409@neosmith.com,Amber Frank,Logistics,0.38
sean.perez.E0410@neosmith.com,Sean Perez,Marketing,0.46
natalie.ritter.E0411@neosmith.com,Natalie Ritter,Sales,0.34
eddie.rios.E0412@neosmith.com,Eddie Rios,Engineering,0.3
connie.lara.E0413@neosmith.com,Connie Lara,IT,0.51
michael.smith.E0414@neosmith.com,Michael Smith,Risk & Compliance,0.42
steven.carson.E0415@neosmith.com,Steven Carson,Finance,0.5
david.johnson.E0416@neosmith.com,David Johnson,R&D,0.35
mark.thompson.E0417@neosmith.com,Mark Thompson,People,0.33
carolyn.duran.E0418@neosmith.com,Carolyn Duran,Operations,0.36
john.morgan.E0419@neosmith.com,John Morgan,Logistics,0.37
crystal.davis.E0420@neosmith.com,Crystal Davis,Marketing,0.4
lauren.mullen.E0421@neosmith.com,Lauren Mullen,Sales,0.31
kimberly.nicholson.E0422@neosmith.com,Kimberly Nicholson,Engineering,0.27
lisa.clark.E0423@neosmith.com,Lisa Clark,IT,0.31
elizabeth.mcbride.E0424@neosmith.com,Elizabeth Mcbride,Risk & Compliance,0.64
shannon.gonzalez.E0425@neosmith.com,Shannon Gonzalez,Finance,0.28
courtney.moore.E0426@neosmith.com,Courtney Moore,R&D,0.41
mr..connor.thomas.E0427@neosmith.com,Mr. Connor Thomas,People,0.56
james.lowe.E0428@neosmith.com,James Lowe,Operations,0.4
kristina.ramsey.E0429@neosmith.com,Kristina Ramsey,Logistics,0.44
jeremiah.reynolds.E0430@neosmith.com,Jeremiah Reynolds,Marketing,0.59
amber.quinn.E0431@neosmith.com,Amber Quinn,Sales,0.26
amanda.le.E0432@neosmith.com,Amanda Le,Engineering,0.39
heather.cooper.E0433@neosmith.com,Heather Cooper,IT,0.29
steven.diaz.E0434@neosmith.com,Steven Diaz,Risk & Compliance,0.48
breanna.sanders.E0435@neosmith.com,Breanna Sanders,Finance,0.52
heather.perkins.E0436@neosmith.com,Heather Perkins,R&D,0.55
victoria.lopez.E0437@neosmith.com,Victoria Lopez,People,0.22
julie.molina.E0438@neosmith.com,Julie Molina,Operations,0.38
patrick.walker.E0439@neosmith.com,Patrick Walker,Logistics,0.28
ernest.brown.E0440@neosmith.com,Ernest Brown,Marketing,0.48
ross.morrison.E0441@neosmith.com,Ross Morrison,Sales,0.39
david.williams.E0442@neosmith.com,David Williams,Engineering,0.39
jacqueline.smith.E0443@neosmith.com,Jacqueline Smith,IT,0.47
jeffrey.thompson.E0444@neosmith.com,Jeffrey Thompson,Risk & Compliance,0.32
matthew.roberts.E0445@neosmith.com,Matthew Roberts,Finance,0.43
madeline.joseph.E0446@neosmith.com,Madeline Joseph,R&D,0.31
mary.sutton.E0447@neosmith.com,Mary Sutton,People,0.53
mr..kevin.powell.jr..E0448@neosmith.com,Mr. Kevin Powell Jr.,Operations,0.38
sierra.delgado.E0449@neosmith.com,Sierra Delgado,Logistics,0.64
crystal.hawkins.E0450@neosmith.com,Crystal Hawkins,Marketing,0.43
william.pearson.E0451@neosmith.com,William Pearson,Sales,0.45
alison.reynolds.E0452@neosmith.com,Alison Reynolds,Engineering,0.32
david.ferguson.E0453@neosmith.com,David Ferguson,IT,0.39
eric.bautista.E0454@neosmith.com,Eric Bautista,Risk & Compliance,0.5
patricia.davis.E0455@neosmith.com,Patricia Davis,Finance,0.51
olivia.porter.E0456@neosmith.com,Olivia Porter,R&D,0.39
matthew.howard.E0457@neosmith.com,Matthew Howard,People,0.3
megan.obrien.E0458@neosmith.com,Megan Obrien,Operations,0.64
colleen.duncan.E0459@neosmith.com,Colleen Duncan,Logistics,0.16
andrea.smith.E0460@neosmith.com,Andrea Smith,Marketing,0.31
ryan.guzman.E0461@neosmith.com,Ryan Guzman,Sales,0.41
destiny.ruiz.E0462@neosmith.com,Destiny Ruiz,Engineering,0.33
hannah.haas.E0463@neosmith.com,Hannah Haas,IT,0.39
tina.garcia.E0464@neosmith.com,Tina Garcia,Risk & Compliance,0.36
kathryn.mcgrath.E0465@neosmith.com,Kathryn Mcgrath,Finance,0.37
james.lynch.E0466@neosmith.com,James Lynch,R&D,0.84
denise.baker.E0467@neosmith.com,Denise Baker,People,0.37
dennis.gallagher.E0468@neosmith.com,Dennis Gallagher,Operations,0.19
juan.silva.E0469@neosmith.com,Juan Silva,Logistics,0.42
adrienne.ayala.E0470@neosmith.com,Adrienne Ayala,Marketing,0.39
mr..thomas.white.E0471@neosmith.com,Mr. Thomas White,Sales,0.4
michael.evans.E0472@neosmith.com,Michael Evans,Engineering,0.37
matthew.jacobs.E0473@neosmith.com,Matthew Jacobs,IT,0.51
james.horton.E0474@neosmith.com,James Horton,Risk & Compliance,0.42
garrett.ballard.E0475@neosmith.com,Garrett Ballard,Finance,0.45
carly.stanton.E0476@neosmith.com,Carly Stanton,R&D,0.5
patrick.garza.E0477@neosmith.com,Patrick Garza,People,0.27
matthew.white.E0478@neosmith.com,Matthew White,Operations,0.44
larry.duarte.E0479@neosmith.com,Larry Duarte,Logistics,0.46
sandy.miller.E0480@neosmith.com,Sandy Miller,Marketing,0.33
shannon.campos.E0481@neosmith.com,Shannon Campos,Sales,0.49
dennis.rose.E0482@neosmith.com,Dennis Rose,Engineering,0.43
sharon.mills.E0483@neosmith.com,Sharon Mills,IT,0.56
scott.tran.E0484@neosmith.com,Scott Tran,Risk & Compliance,0.34
megan.patrick.E0485@neosmith.com,Megan Patrick,Finance,0.87
matthew.anderson.E0486@neosmith.com,Matthew Anderson,R&D,0.49
stephanie.rodriguez.E0487@neosmith.com,Stephanie Rodriguez,People,0.36
zachary.sullivan.E0488@neosmith.com,Zachary Sullivan,Operations,0.29
daniel.townsend.jr..E0489@neosmith.com,Daniel Townsend Jr.,Logistics,0.76
melinda.mitchell.E0490@neosmith.com,Melinda Mitchell,Marketing,0.4
amanda.downs.E0491@neosmith.com,Amanda Downs,Sales,0.42
ryan.fitzpatrick.E0492@neosmith.com,Ryan Fitzpatrick,Engineering,0.5
jesse.castro.E0493@neosmith.com,Jesse Castro,IT,0.33
rhonda.coleman.E0494@neosmith.com,Rhonda Coleman,Risk & Compliance,0.35
kristi.conrad.E0495@neosmith.com,Kristi Conrad,Finance,0.43
brandon.matthews.E0496@neosmith.com,Brandon Matthews,R&D,0.36
michael.walter.E0497@neosmith.com,Michael Walter,People,0.47
cody.walsh.E0498@neosmith.com,Cody Walsh,Operations,0.33
cameron.perez.E0499@neosmith.com,Cameron Perez,Logistics,0.82
ellen.escobar.E0500@neosmith.com,Ellen Escobar,Marketing,0.5
dale.watkins.E0501@neosmith.com,Dale Watkins,Sales,0.42
jennifer.shelton.E0502@neosmith.com,Jennifer Shelton,Engineering,0.59
ryan.johnson.E0503@neosmith.com,Ryan Johnson,IT,0.63
amanda.walker.E0504@neosmith.com,Amanda Walker,Risk & Compliance,0.32
jessica.marquez.E0505@neosmith.com,Jessica Marquez,Finance,0.41
felicia.torres.E0506@neosmith.com,Felicia Torres,R&D,0.39
douglas.sims.E0507@neosmith.com,Douglas Sims,People,0.28
william.weber.E0508@neosmith.com,William Weber,Operations,0.24
allen.suarez.E0509@neosmith.com,Allen Suarez,Logistics,0.35
anthony.gallegos.E0510@neosmith.com,Anthony Gallegos,Marketing,0.25
daniel.hernandez.E0511@neosmith.com,Daniel Hernandez,Sales,0.4
aaron.wright.E0512@neosmith.com,Aaron Wright,Engineering,0.37
john.morales.E0513@neosmith.com,John Morales,IT,0.41
sarah.cervantes.E0514@neosmith.com,Sarah Cervantes,Risk & Compliance,0.31
brittany.boyd.E0515@neosmith.com,Brittany Boyd,Finance,0.48
melanie.norman.E0516@neosmith.com,Melanie Norman,R&D,0.3
michelle.phelps.E0517@neosmith.com,Michelle Phelps,People,0.16
stephen.joyce.E0518@neosmith.com,Stephen Joyce,Operations,0.57
luke.smith.E0519@neosmith.com,Luke Smith,Logistics,0.27
edward.coleman.E0520@neosmith.com,Edward Coleman,Marketing,0.44
cassandra.bailey.E0521@neosmith.com,Cassandra Bailey,Sales,0.87
matthew.ramirez.E0522@neosmith.com,Matthew Ramirez,Engineering,0.43
jessica.lopez.E0523@neosmith.com,Jessica Lopez,IT,0.48
bryan.jacobs.E0524@neosmith.com,Bryan Jacobs,Risk & Compliance,0.22
anthony.scott.E0525@neosmith.com,Anthony Scott,Finance,0.3
tamara.dean.E0526@neosmith.com,Tamara Dean,R&D,0.46
robert.richards.E0527@neosmith.com,Robert Richards,People,0.41
antonio.hansen.E0528@neosmith.com,Antonio Hansen,Operations,0.56
amanda.allison.dds.E0529@neosmith.com,Amanda Allison DDS,Logistics,0.24
christine.reyes.E0530@neosmith.com,Christine Reyes,Marketing,0.33
travis.arellano.E0531@neosmith.com,Travis Arellano,Sales,0.39
david.johnson.E0532@neosmith.com,David Johnson,Engineering,0.31
denise.powell.E0533@neosmith.com,Denise Powell,IT,0.56
adrienne.mckenzie.E0534@neosmith.com,Adrienne Mckenzie,Risk & Compliance,0.31
tracey.watson.E0535@neosmith.com,Tracey Watson,Finance,0.3
david.johnson.E0536@neosmith.com,David Johnson,R&D,0.26
bonnie.shaw.E0537@neosmith.com,Bonnie Shaw,People,0.26
michael.thompson.E0538@neosmith.com,Michael Thompson,Operations,0.38
anthony.forbes.E0539@neosmith.com,Anthony Forbes,Logistics,0.46
jamie.page.E0540@neosmith.com,Jamie Page,Marketing,0.43
laura.smith.E0541@neosmith.com,Laura Smith,Sales,0.56
hannah.stevens.E0542@neosmith.com,Hannah Stevens,Engineering,0.37
katherine.richardson.E0543@neosmith.com,Katherine Richardson,IT,0.45
melanie.owens.E0544@neosmith.com,Melanie Owens,Risk & Compliance,0.41
jason.hunt.E0545@neosmith.com,Jason Hunt,Finance,0.83
daniel.everett.E0546@neosmith.com,Daniel Everett,R&D,0.53
chad.wolf.E0547@neosmith.com,Chad Wolf,People,0.4
alicia.lyons.E0548@neosmith.com,Alicia Lyons,Operations,0.38
danielle.bowman.E0549@neosmith.com,Danielle Bowman,Logistics,0.27
lucas.melendez.E0550@neosmith.com,Lucas Melendez,Marketing,0.44
keith.cantu.E0551@neosmith.com,Keith Cantu,Sales,0.32
ruth.mejia.E0552@neosmith.com,Ruth Mejia,Engineering,0.51
lindsay.jones.E0553@neosmith.com,Lindsay Jones,IT,0.47
jesus.smith.E0554@neosmith.com,Jesus Smith,Risk & Compliance,0.54
stephanie.brown.E0555@neosmith.com,Stephanie Brown,Finance,0.43
laura.osborne.E0556@neosmith.com,Laura Osborne,R&D,0.41
erik.thompson.E0557@neosmith.com,Erik Thompson,People,0.41
tina.navarro.E0558@neosmith.com,Tina Navarro,Operations,0.24
david.king.E0559@neosmith.com,David King,Logistics,0.46
randy.mitchell.E0560@neosmith.com,Randy Mitchell,Marketing,0.29
richard.wang.E0561@neosmith.com,Richard Wang,Sales,0.47
maria.carpenter.E0562@neosmith.com,Maria Carpenter,Engineering,0.41
erin.brown.E0563@neosmith.com,Erin Brown,IT,0.27
betty.thornton.E0564@neosmith.com,Betty Thornton,Risk & Compliance,0.54
desiree.bailey.E0565@neosmith.com,Desiree Bailey,Finance,0.33
hayley.turner.E0566@neosmith.com,Hayley Turner,R&D,0.33
brian.patrick.E0567@neosmith.com,Brian Patrick,People,0.46
joseph.matthews.E0568@neosmith.com,Joseph Matthews,Operations,0.39
ashley.walker.E0569@neosmith.com,Ashley Walker,Logistics,0.3
james.wright.E0570@neosmith.com,James Wright,Marketing,0.4
stephanie.jenkins.E0571@neosmith.com,Stephanie Jenkins,Sales,0.42
jessica.sanders.E0572@neosmith.com,Jessica Sanders,Engineering,0.46
teresa.williamson.E0573@neosmith.com,Teresa Williamson,IT,0.75
jonathan.johnson.E0574@neosmith.com,Jonathan Johnson,Risk & Compliance,0.45
crystal.mack.E0575@neosmith.com,Crystal Mack,Finance,0.55
heather.pena.E0576@neosmith.com,Heather Pena,R&D,0.52
shelby.perez.E0577@neosmith.com,Shelby Perez,People,0.63
beverly.blackwell.E0578@neosmith.com,Beverly Blackwell,Operations,0.43
ariel.garcia.E0579@neosmith.com,Ariel Garcia,Logistics,0.44
ross.mercer.E0580@neosmith.com,Ross Mercer,Marketing,0.41
dillon.ball.E0581@neosmith.com,Dillon Ball,Sales,0.5
barbara.wallace.E0582@neosmith.com,Barbara Wallace,Engineering,0.25
mitchell.vance.jr..E0583@neosmith.com,Mitchell Vance Jr.,IT,0.39
renee.campbell.E0584@neosmith.com,Renee Campbell,Risk & Compliance,0.5
brenda.williams.E0585@neosmith.com,Brenda Williams,Finance,0.35
martin.carroll.E0586@neosmith.com,Martin Carroll,R&D,0.28
sarah.acosta.E0587@neosmith.com,Sarah Acosta,People,0.5
anne.oconnor.E0588@neosmith.com,Anne Oconnor,Operations,0.44
haley.ibarra.E0589@neosmith.com,Haley Ibarra,Logistics,0.37
jay.lin.E0590@neosmith.com,Jay Lin,Marketing,0.35
krystal.bell.E0591@neosmith.com,Krystal Bell,Sales,0.21
richard.scott.E0592@neosmith.com,Richard Scott,Engineering,0.51
jill.williams.E0593@neosmith.com,Jill Williams,IT,0.33
tonya.adams.E0594@neosmith.com,Tonya Adams,Risk & Compliance,0.36
justin.ryan.E0595@neosmith.com,Justin Ryan,Finance,0.37
jessica.harrington.E0596@neosmith.com,Jessica Harrington,R&D,0.51
richard.hardin.E0597@neosmith.com,Richard Hardin,People,0.64
lisa.navarro.E0598@neosmith.com,Lisa Navarro,Operations,0.27
leslie.henderson.E0599@neosmith.com,Leslie Henderson,Logistics,0.52
richard.green.E0600@neosmith.com,Richard Green,Marketing,0.34
sherri.lang.E0601@neosmith.com,Sherri Lang,Sales,0.58
steven.ross.E0602@neosmith.com,Steven Ross,Engineering,0.3
michael.king.E0603@neosmith.com,Michael King,IT,0.54
alison.smith.E0604@neosmith.com,Alison Smith,Risk & Compliance,0.62
rebecca.stone.md.E0605@neosmith.com,Rebecca Stone MD,Finance,0.36
john.smith.E0606@neosmith.com,John Smith,R&D,0.17
kristen.williamson.E0607@neosmith.com,Kristen Williamson,People,0.38
kerri.cervantes.E0608@neosmith.com,Kerri Cervantes,Operations,0.46
kristina.leach.E0609@neosmith.com,Kristina Leach,Logistics,0.18
alexis.johnson.md.E0610@neosmith.com,Alexis Johnson MD,Marketing,0.37
tara.howell.E0611@neosmith.com,Tara Howell,Sales,0.45
jonathan.dixon.E0612@neosmith.com,Jonathan Dixon,Engineering,0.41
craig.myers.E0613@neosmith.com,Craig Myers,IT,0.49
jacob.gonzalez.E0614@neosmith.com,Jacob Gonzalez,Risk & Compliance,0.21
julian.greene.E0615@neosmith.com,Julian Greene,Finance,0.41
preston.cummings.E0616@neosmith.com,Preston Cummings,R&D,0.44
mark.norris.E0617@neosmith.com,Mark Norris,People,0.48
shelly.glover.E0618@neosmith.com,Shelly Glover,Operations,0.54
john.fleming.E0619@neosmith.com,John Fleming,Logistics,0.32
travis.gregory.E0620@neosmith.com,Travis Gregory,Marketing,0.34
michael.taylor.E0621@neosmith.com,Michael Taylor,Sales,0.24
lisa.bautista.E0622@neosmith.com,Lisa Bautista,Engineering,0.49
michelle.yates.E0623@neosmith.com,Michelle Yates,IT,0.48
margaret.leon.E0624@neosmith.com,Margaret Leon,Risk & Compliance,0.88
rachel.sanchez.E0625@neosmith.com,Rachel Sanchez,Finance,0.41
dylan.mathis.E0626@neosmith.com,Dylan Mathis,R&D,0.49
kelly.brown.E0627@neosmith.com,Kelly Brown,People,0.65
molly.smith.E0628@neosmith.com,Molly Smith,Operations,0.38
william.rivas.E0629@neosmith.com,William Rivas,Logistics,0.42
melissa.johnson.E0630@neosmith.com,Melissa Johnson,Marketing,0.27
robert.campbell.E0631@neosmith.com,Robert Campbell,Sales,0.51
terry.brown.E0632@neosmith.com,Terry Brown,Engineering,0.45
sharon.hernandez.E0633@neosmith.com,Sharon Hernandez,IT,0.29
christopher.rodriguez.E0634@neosmith.com,Christopher Rodriguez,Risk & Compliance,0.41
jordan.taylor.E0635@neosmith.com,Jordan Taylor,Finance,0.53
paula.walker.E0636@neosmith.com,Paula Walker,R&D,0.38
julia.weaver.E0637@neosmith.com,Julia Weaver,People,0.32
thomas.johnson.E0638@neosmith.com,Thomas Johnson,Operations,0.31
justin.carney.E0639@neosmith.com,Justin Carney,Logistics,0.36
donna.house.E0640@neosmith.com,Donna House,Marketing,0.33
austin.henry.E0641@neosmith.com,Austin Henry,Sales,0.3
christopher.delgado.E0642@neosmith.com,Christopher Delgado,Engineering,0.25
jennifer.nichols.E0643@neosmith.com,Jennifer Nichols,IT,0.26
dawn.barry.E0644@neosmith.com,Dawn Barry,Risk & Compliance,0.56
terry.rivera.E0645@neosmith.com,Terry Rivera,Finance,0.43
melinda.santos.E0646@neosmith.com,Melinda Santos,R&D,0.43
vanessa.day.E0647@neosmith.com,Vanessa Day,People,0.49
christopher.bryan.E0648@neosmith.com,Christopher Bryan,Operations,0.19
nicholas.morales.E0649@neosmith.com,Nicholas Morales,Logistics,0.34
aaron.allen.E0650@neosmith.com,Aaron Allen,Marketing,0.45
henry.kramer.E0651@neosmith.com,Henry Kramer,Sales,0.29
frederick.king.E0652@neosmith.com,Frederick King,Engineering,0.52
thomas.harris.E0653@neosmith.com,Thomas Harris,IT,0.41
robert.moore.E0654@neosmith.com,Robert Moore,Risk & Compliance,0.43
dr..jessica.callahan.phd.E0655@neosmith.com,Dr. Jessica Callahan PhD,Finance,0.42
anthony.wilson.E0656@neosmith.com,Anthony Wilson,R&D,0.55
vanessa.moore.E0657@neosmith.com,Vanessa Moore,People,0.45
james.bray.E0658@neosmith.com,James Bray,Operations,0.6
michael.strong.E0659@neosmith.com,Michael Strong,Logistics,0.4
amber.nguyen.E0660@neosmith.com,Amber Nguyen,Marketing,0.26
glenn.atkins.E0661@neosmith.com,Glenn Atkins,Sales,0.36
dr..brian.brown.E0662@neosmith.com,Dr. Brian Brown,Engineering,0.3
carlos.hawkins.E0663@neosmith.com,Carlos Hawkins,IT,0.45
patricia.snow.E0664@neosmith.com,Patricia Snow,Risk & Compliance,0.41
jesse.spencer.E0665@neosmith.com,Jesse Spencer,Finance,0.31
brian.wilson.E0666@neosmith.com,Brian Wilson,R&D,0.23
jeffrey.thompson.E0667@neosmith.com,Jeffrey Thompson,People,0.33
connie.johnson.E0668@neosmith.com,Connie Johnson,Operations,0.57
kari.morris.E0669@neosmith.com,Kari Morris,Logistics,0.32
nathan.harris.E0670@neosmith.com,Nathan Harris,Marketing,0.23
shawn.porter.E0671@neosmith.com,Shawn Porter,Sales,0.44
jeffrey.brock.E0672@neosmith.com,Jeffrey Brock,Engineering,0.41
krystal.coleman.E0673@neosmith.com,Krystal Coleman,IT,0.43
blake.payne.E0674@neosmith.com,Blake Payne,Risk & Compliance,0.33
steven.griffin.E0675@neosmith.com,Steven Griffin,Finance,0.41
jesse.buck.E0676@neosmith.com,Jesse Buck,R&D,0.23
ryan.cruz.E0677@neosmith.com,Ryan Cruz,People,0.33
michael.morgan.E0678@neosmith.com,Michael Morgan,Operations,0.54
david.morris.E0679@neosmith.com,David Morris,Logistics,0.47
maria.scott.E0680@neosmith.com,Maria Scott,Marketing,0.46
eric.taylor.E0681@neosmith.com,Eric Taylor,Sales,0.3
kelly.george.E0682@neosmith.com,Kelly George,Engineering,0.4
amanda.hess.E0683@neosmith.com,Amanda Hess,IT,0.31
jennifer.george.E0684@neosmith.com,Jennifer George,Risk & Compliance,0.32
joseph.jones.E0685@neosmith.com,Joseph Jones,Finance,0.52
dawn.wallace.E0686@neosmith.com,Dawn Wallace,R&D,0.42
leon.meyer.E0687@neosmith.com,Leon Meyer,People,0.25
kerri.barnett.E0688@neosmith.com,Kerri Barnett,Operations,0.48
margaret.doyle.E0689@neosmith.com,Margaret Doyle,Logistics,0.33
jane.adams.E0690@neosmith.com,Jane Adams,Marketing,0.33
ronald.kennedy.E0691@neosmith.com,Ronald Kennedy,Sales,0.49
brenda.copeland.E0692@neosmith.com,Brenda Copeland,Engineering,0.84
patrick.mcdaniel.E0693@neosmith.com,Patrick Mcdaniel,IT,0.58
patrick.jackson.E0694@neosmith.com,Patrick Jackson,Risk & Compliance,0.38
kevin.anderson.E0695@neosmith.com,Kevin Anderson,Finance,0.32
caroline.murphy.E0696@neosmith.com,Caroline Murphy,R&D,0.44
kevin.mcguire.E0697@neosmith.com,Kevin Mcguire,People,0.55
andre.miller.E0698@neosmith.com,Andre Miller,Operations,0.33
hunter.blackburn.E0699@neosmith.com,Hunter Blackburn,Logistics,0.81
barbara.hampton.E0700@neosmith.com,Barbara Hampton,Marketing,0.37
seth.mcdonald.E0701@neosmith.com,Seth Mcdonald,Sales,0.42
shawn.terrell.E0702@neosmith.com,Shawn Terrell,Engineering,0.57
elizabeth.hill.E0703@neosmith.com,Elizabeth Hill,IT,0.83
kristen.barber.E0704@neosmith.com,Kristen Barber,Risk & Compliance,0.4
christopher.moore.E0705@neosmith.com,Christopher Moore,Finance,0.32
lori.vazquez.E0706@neosmith.com,Lori Vazquez,R&D,0.23
ashley.howard.E0707@neosmith.com,Ashley Howard,People,0.37
sabrina.rowe.E0708@neosmith.com,Sabrina Rowe,Operations,0.36
jordan.gonzalez.E0709@neosmith.com,Jordan Gonzalez,Logistics,0.52
matthew.thompson.E0710@neosmith.com,Matthew Thompson,Marketing,0.82
erica.browning.E0711@neosmith.com,Erica Browning,Sales,0.41
dominic.diaz.E0712@neosmith.com,Dominic Diaz,Engineering,0.4
elaine.rogers.E0713@neosmith.com,Elaine Rogers,IT,0.45
eric.olson.E0714@neosmith.com,Eric Olson,Risk & Compliance,0.42
maria.davis.E0715@neosmith.com,Maria Davis,Finance,0.32
edwin.adams.E0716@neosmith.com,Edwin Adams,R&D,0.32
mary.mcdowell.E0717@neosmith.com,Mary Mcdowell,People,0.33
sarah.gonzales.E0718@neosmith.com,Sarah Gonzales,Operations,0.34
donald.brown.E0719@neosmith.com,Donald Brown,Logistics,0.32
patrick.thomas.E0720@neosmith.com,Patrick Thomas,Marketing,0.36
nicholas.fuller.E0721@neosmith.com,Nicholas Fuller,Sales,0.41
emily.fox.E0722@neosmith.com,Emily Fox,Engineering,0.41
elizabeth.reynolds.E0723@neosmith.com,Elizabeth Reynolds,IT,0.39
james.ryan.E0724@neosmith.com,James Ryan,Risk & Compliance,0.34
mark.wilkins.E0725@neosmith.com,Mark Wilkins,Finance,0.6
michelle.turner.E0726@neosmith.com,Michelle Turner,R&D,0.36
jonathon.blair.E0727@neosmith.com,Jonathon Blair,People,0.45
tina.bridges.E0728@neosmith.com,Tina Bridges,Operations,0.32
ashley.vasquez.E0729@neosmith.com,Ashley Vasquez,Logistics,0.57
erica.stanley.E0730@neosmith.com,Erica Stanley,Marketing,0.32
anthony.trevino.E0731@neosmith.com,Anthony Trevino,Sales,0.44
george.beck.E0732@neosmith.com,George Beck,Engineering,0.38
patricia.clay.E0733@neosmith.com,Patricia Clay,IT,0.43
